Group_Number_idendity         Temp(K)          vx(m/s)           vy(m/s)          position_x(m)       position_y(m) 
0                       219.224631                1.125468               -0.151247                0.501447                0.501300
1                       219.463269                0.361966               0.814550                0.499728                0.500231
2                       218.294090                -0.393219               -0.536498                0.499903                0.501388
