Group_Number_idendity         Temp(K)          vx(m/s)           vy(m/s)          position_x(m)       position_y(m) 
0                       200.625377                1.636874               1.598876                0.501319                0.502136
1                       217.896988                -0.891137               -0.209579                0.500438                0.500557
2                       238.458652                0.348478               -1.262492                0.500697                0.500728
