Group_Number_idendity         Temp(K)          vx(m/s)           vy(m/s)          position_x(m)       position_y(m) 
0                       214.091550                1.319368               -0.229925                0.500623                0.499143
1                       219.004425                -0.103669               1.724581                0.498521                0.501852
2                       223.889665                -0.121485               -1.367851                0.497425                0.497854
