Group_Number_idendity         Temp(K)          vx(m/s)           vy(m/s)          position_x(m)       position_y(m) 
0                       219.260630                0.913128               -0.529991                0.500361                0.500736
1                       219.549285                0.377348               1.190951                0.498612                0.501443
2                       218.170889                -0.196262               -0.534155                0.500275                0.499177
