Group_Number_idendity         Temp(K)          vx(m/s)           vy(m/s)          position_x(m)       position_y(m) 
0                       220.124400                -0.064901               1.808590                0.498621                0.499947
1                       218.963156                1.275214               -0.171128                0.501325                0.498435
2                       217.899207                -0.116098               -1.510657                0.500812                0.498728
