Group_Number_idendity         Temp(K)          vx(m/s)           vy(m/s)          position_x(m)       position_y(m) 
0                       220.119526                1.032492               -0.391434                0.500418                0.500136
1                       218.377915                0.509811               1.610921                0.500744                0.498693
2                       218.494347                -0.448088               -1.092683                0.500298                0.501521
