Group_Number_idendity         Temp(K)          vx(m/s)           vy(m/s)          position_x(m)       position_y(m) 
0                       218.911343                1.612871               -0.566369                0.501169                0.502607
1                       220.025975                0.161838               0.193759                0.498832                0.498488
2                       218.056116                -0.680494               0.499415                0.498390                0.499256
