Group_Number_idendity         Temp(K)          vx(m/s)           vy(m/s)          position_x(m)       position_y(m) 
0                       217.840081                0.983812               -0.291187                0.502612                0.499727
1                       219.884069                -0.108326               -0.422931                0.499639                0.499656
2                       219.271871                0.218728               0.840922                0.501064                0.498885
