Group_Number_idendity         Temp(K)          vx(m/s)           vy(m/s)          position_x(m)       position_y(m) 
0                       217.699788                1.904736               -0.972133                0.498945                0.497164
1                       219.105535                -0.013893               0.929770                0.498023                0.498245
2                       220.184308                -0.796628               0.169168                0.502528                0.501756
