Group_Number_idendity         Temp(K)          vx(m/s)           vy(m/s)          position_x(m)       position_y(m) 
0                       218.968703                -0.427717               -0.577227                0.497592                0.500261
1                       219.274311                0.645002               0.036360                0.500515                0.500079
2                       218.743508                0.876930               0.667671                0.498901                0.500384
