Group_Number_idendity         Temp(K)          vx(m/s)           vy(m/s)          position_x(m)       position_y(m) 
0                       218.501866                0.876833               0.072776                0.498864                0.501958
1                       218.541408                0.234023               0.099318                0.501206                0.497907
2                       219.956198                -0.016641               -0.045290                0.497857                0.500899
