Group_Number_idendity         Temp(K)          vx(m/s)           vy(m/s)          position_x(m)       position_y(m) 
0                       219.805986                1.124517               1.012711                0.498720                0.501286
1                       219.516047                -0.436707               -0.962613                0.500567                0.500124
2                       217.669336                0.406404               0.076707                0.499832                0.499874
