Group_Number_idendity         Temp(K)          vx(m/s)           vy(m/s)          position_x(m)       position_y(m) 
0                       218.409365                0.163108               -0.680343                0.501544                0.501470
1                       220.120839                0.015032               1.163926                0.501104                0.502022
2                       218.465490                0.916075               -0.356779                0.499992                0.500962
