Group_Number_idendity         Temp(K)          vx(m/s)           vy(m/s)          position_x(m)       position_y(m) 
0                       218.019506                0.256167               -0.196084                0.499172                0.499691
1                       220.401838                0.995258               0.208108                0.499957                0.497863
2                       218.573082                -0.157210               0.114781                0.501696                0.501257
