Group_Number_idendity         Temp(K)          vx(m/s)           vy(m/s)          position_x(m)       position_y(m) 
0                       218.460676                0.406730               0.040420                0.500005                0.498628
1                       219.572438                0.376506               0.749533                0.498884                0.502024
2                       218.964209                0.310978               -0.663148                0.500821                0.498507
