Group_Number_idendity         Temp(K)          vx(m/s)           vy(m/s)          position_x(m)       position_y(m) 
0                       218.279532                2.034534               1.202726                0.499913                0.498551
1                       218.903232                0.101839               0.026082                0.500947                0.499369
2                       219.798770                -1.042158               -1.102003                0.501995                0.498699
