Group_Number_idendity         Temp(K)          vx(m/s)           vy(m/s)          position_x(m)       position_y(m) 
0                       217.477702                1.719199               -0.308098                0.501090                0.497998
1                       219.705356                0.850366               1.156870                0.496011                0.500505
2                       219.802885                -1.475350               -0.721968                0.498620                0.498711
