Group_Number_idendity         Temp(K)          vx(m/s)           vy(m/s)          position_x(m)       position_y(m) 
0                       219.484137                1.253833               -0.336700                0.498371                0.498302
1                       219.660981                0.694884               0.948432                0.499827                0.501653
2                       217.839874                -0.854503               -0.484928                0.501318                0.501529
