Group_Number_idendity         Temp(K)          vx(m/s)           vy(m/s)          position_x(m)       position_y(m) 
0                       220.013114                1.123541               -0.347855                0.499641                0.501170
1                       220.432344                -0.169337               0.942169                0.500215                0.501224
2                       216.544129                0.140011               -0.467510                0.501403                0.501365
