Group_Number_idendity         Temp(K)          vx(m/s)           vy(m/s)          position_x(m)       position_y(m) 
0                       217.759299                0.800797               0.094453                0.499487                0.501805
1                       219.548553                1.208213               0.586740                0.500113                0.499514
2                       219.686325                -0.914796               -0.554388                0.500041                0.499827
