Group_Number_idendity         Temp(K)          vx(m/s)           vy(m/s)          position_x(m)       position_y(m) 
0                       177.805088                2.112851               1.637776                0.498407                0.500774
1                       216.307556                -0.399386               -1.310764                0.498659                0.496684
2                       262.869071                -0.619250               -0.200207                0.498854                0.501323
