Group_Number_idendity         Temp(K)          vx(m/s)           vy(m/s)          position_x(m)       position_y(m) 
0                       155.809997                1.383456               0.953533                0.499390                0.499216
1                       211.465757                -0.605833               -0.709946                0.500524                0.499140
2                       289.716249                0.316591               -0.116782                0.497051                0.499270
