Group_Number_idendity         Temp(K)          vx(m/s)           vy(m/s)          position_x(m)       position_y(m) 
0                       219.759854                0.295459               -1.702066                0.501326                0.499271
1                       218.185514                1.284683               2.359534                0.498057                0.499993
2                       219.032229                -0.485928               -0.530663                0.500011                0.499729
