Group_Number_idendity         Temp(K)          vx(m/s)           vy(m/s)          position_x(m)       position_y(m) 
0                       64.907721                0.014330               0.920593                0.501799                0.499821
1                       183.696669                0.301837               -1.596009                0.499438                0.499315
2                       408.387036                0.778048               0.802221                0.499804                0.498246
