Group_Number_idendity         Temp(K)          vx(m/s)           vy(m/s)          position_x(m)       position_y(m) 
0                       212.177347                1.327152               -0.747324                0.499558                0.500388
1                       220.119898                0.185868               2.027894                0.499115                0.499825
2                       224.690081                -0.418805               -1.153766                0.500229                0.499649
