Group_Number_idendity         Temp(K)          vx(m/s)           vy(m/s)          position_x(m)       position_y(m) 
0                       219.516348                2.013410               -0.161268                0.499962                0.499372
1                       220.619103                -0.569658               0.442314                0.503778                0.502427
2                       216.850062                -0.349538               -0.154241                0.499365                0.501088
