Group_Number_idendity         Temp(K)          vx(m/s)           vy(m/s)          position_x(m)       position_y(m) 
0                       218.351234                1.723704               -1.083597                0.499833                0.499697
1                       219.989920                0.051182               0.025168                0.500116                0.500445
2                       218.647825                -0.680672               1.185234                0.499508                0.500547
