Group_Number_idendity         Temp(K)          vx(m/s)           vy(m/s)          position_x(m)       position_y(m) 
0                       219.363988                1.607580               -1.039203                0.495906                0.501186
1                       218.863118                0.442710               1.624298                0.500398                0.499948
2                       218.756184                -0.956075               -0.458290                0.497883                0.499667
