Group_Number_idendity         Temp(K)          vx(m/s)           vy(m/s)          position_x(m)       position_y(m) 
0                       112.241829                1.015707               0.830049                0.499266                0.499917
1                       199.324691                -0.917143               -0.871940                0.500457                0.500375
2                       345.425311                0.995650               0.168695                0.502843                0.499917
