Group_Number_idendity         Temp(K)          vx(m/s)           vy(m/s)          position_x(m)       position_y(m) 
0                       219.215070                0.375051               -1.973495                0.498225                0.499886
1                       218.412002                0.684003               1.839999                0.499472                0.500595
2                       219.355886                0.035161               0.260300                0.501512                0.500930
