Group_Number_idendity         Temp(K)          vx(m/s)           vy(m/s)          position_x(m)       position_y(m) 
0                       218.359184                1.658079               -0.655217                0.500919                0.500504
1                       219.700597                0.307269               0.051116                0.501504                0.498084
2                       218.931623                -0.871133               0.730906                0.498598                0.500786
