Group_Number_idendity         Temp(K)          vx(m/s)           vy(m/s)          position_x(m)       position_y(m) 
0                       219.008013                -0.878167               -0.423093                0.500611                0.498909
1                       219.185586                0.741568               -0.394998                0.499739                0.500403
2                       218.792537                1.230814               0.944895                0.500228                0.502654
