Group_Number_idendity         Temp(K)          vx(m/s)           vy(m/s)          position_x(m)       position_y(m) 
0                       182.110011                1.958003               1.459867                0.500325                0.503175
1                       217.530198                -0.079063               -1.359962                0.499136                0.498920
2                       257.343578                -0.784725               0.026900                0.499064                0.500213
