Group_Number_idendity         Temp(K)          vx(m/s)           vy(m/s)          position_x(m)       position_y(m) 
0                       212.911274                1.223737               0.187321                0.498809                0.500653
1                       220.281824                0.148517               1.816654                0.503038                0.501958
2                       223.792641                -0.278039               -1.877170                0.500376                0.497532
