Group_Number_idendity         Temp(K)          vx(m/s)           vy(m/s)          position_x(m)       position_y(m) 
0                       183.326242                2.049987               1.421376                0.498001                0.502016
1                       217.721809                -0.289205               -1.232993                0.499244                0.500041
2                       255.936865                -0.666568               -0.061578                0.499684                0.499208
