Group_Number_idendity         Temp(K)          vx(m/s)           vy(m/s)          position_x(m)       position_y(m) 
0                       81.961060                0.228316               0.672653                0.500837                0.500237
1                       188.909847                0.150952               -1.442665                0.499713                0.499429
2                       386.121891                0.714946               0.896816                0.501506                0.500939
