Group_Number_idendity         Temp(K)          vx(m/s)           vy(m/s)          position_x(m)       position_y(m) 
0                       220.081483                1.432281               -0.046316                0.498183                0.499264
1                       220.215816                -0.322157               0.574310                0.498302                0.500055
2                       216.691849                -0.015910               -0.401189                0.501235                0.503361
