Group_Number_idendity         Temp(K)          vx(m/s)           vy(m/s)          position_x(m)       position_y(m) 
0                       216.387632                2.816852               -0.049119                0.500937                0.500494
1                       219.334367                -0.513828               0.768385                0.499181                0.501426
2                       221.258144                -1.208810               -0.592461                0.499654                0.501523
