Group_Number_idendity         Temp(K)          vx(m/s)           vy(m/s)          position_x(m)       position_y(m) 
0                       218.263452                1.535084               -0.289039                0.499566                0.501790
1                       219.568203                0.201784               0.047208                0.499493                0.498724
2                       219.162741                -0.642653               0.368636                0.502257                0.500677
