Group_Number_idendity         Temp(K)          vx(m/s)           vy(m/s)          position_x(m)       position_y(m) 
0                       207.954772                0.495809               1.188824                0.503605                0.497289
1                       220.451326                0.610816               0.113674                0.500092                0.499328
2                       228.586247                -0.012411               -1.175693                0.500772                0.499018
