Group_Number_idendity         Temp(K)          vx(m/s)           vy(m/s)          position_x(m)       position_y(m) 
0                       218.277625                1.489527               -1.038389                0.499275                0.500989
1                       219.979455                0.131255               -0.112086                0.499260                0.499468
2                       218.733328                -0.526567               1.277280                0.498756                0.500329
