Group_Number_idendity         Temp(K)          vx(m/s)           vy(m/s)          position_x(m)       position_y(m) 
0                       220.070347                1.018003               -1.360095                0.501402                0.497599
1                       217.579960                0.807808               1.908132                0.497181                0.499027
2                       219.336666                -0.731596               -0.421232                0.499416                0.501392
