Group_Number_idendity         Temp(K)          vx(m/s)           vy(m/s)          position_x(m)       position_y(m) 
0                       218.852855                1.912354               -0.351310                0.499809                0.500080
1                       220.809968                -0.535953               0.675662                0.500478                0.499034
2                       217.323726                -0.282187               -0.197547                0.500988                0.499825
