Group_Number_idendity         Temp(K)          vx(m/s)           vy(m/s)          position_x(m)       position_y(m) 
0                       76.604740                0.166147               0.598030                0.502175                0.501660
1                       187.026408                0.305314               -1.506240                0.500102                0.500620
2                       393.360690                0.622754               1.035015                0.499800                0.497342
