Group_Number_idendity         Temp(K)          vx(m/s)           vy(m/s)          position_x(m)       position_y(m) 
0                       218.999724                1.200408               0.015651                0.499935                0.498098
1                       218.975646                -0.264559               -0.896006                0.497775                0.501659
2                       219.019654                0.158366               1.007160                0.499693                0.500144
