Group_Number_idendity         Temp(K)          vx(m/s)           vy(m/s)          position_x(m)       position_y(m) 
0                       99.997957                0.771894               0.731270                0.500450                0.498292
1                       195.197508                -0.659873               -1.049409                0.500572                0.499277
2                       361.797610                0.982194               0.444944                0.498804                0.501392
