Group_Number_idendity         Temp(K)          vx(m/s)           vy(m/s)          position_x(m)       position_y(m) 
0                       188.138723                1.905565               1.672555                0.500960                0.500316
1                       217.908609                0.233474               -1.976932                0.502716                0.499942
2                       250.932987                -1.044825               0.431182                0.497979                0.501846
