Group_Number_idendity         Temp(K)          vx(m/s)           vy(m/s)          position_x(m)       position_y(m) 
0                       218.662411                1.743571               1.319570                0.498615                0.500350
1                       219.219114                0.584755               0.307023                0.499896                0.500098
2                       219.101217                -1.234112               -1.499789                0.497394                0.497390
