Group_Number_idendity         Temp(K)          vx(m/s)           vy(m/s)          position_x(m)       position_y(m) 
0                       216.588464                3.057176               0.328874                0.500860                0.500438
1                       219.171803                -0.783095               0.490462                0.500051                0.501605
2                       221.220103                -1.179867               -0.692531                0.498876                0.499960
