Group_Number_idendity         Temp(K)          vx(m/s)           vy(m/s)          position_x(m)       position_y(m) 
0                       218.163226                0.888187               0.064335                0.500085                0.501582
1                       219.776405                1.064910               0.098552                0.500272                0.497041
2                       219.053968                -0.858883               -0.036082                0.499288                0.499522
