Group_Number_idendity         Temp(K)          vx(m/s)           vy(m/s)          position_x(m)       position_y(m) 
0                       218.502115                0.392136               -0.236685                0.499752                0.499346
1                       219.515136                0.218135               0.869129                0.498519                0.502268
2                       218.980503                0.483944               -0.505639                0.501253                0.501301
