Group_Number_idendity         Temp(K)          vx(m/s)           vy(m/s)          position_x(m)       position_y(m) 
0                       218.269554                0.617314               0.044729                0.502374                0.499233
1                       220.709715                0.184145               0.756889                0.500781                0.501390
2                       218.012242                0.292756               -0.674814                0.498916                0.500965
