Group_Number_idendity         Temp(K)          vx(m/s)           vy(m/s)          position_x(m)       position_y(m) 
0                       219.235448                0.090541               0.564570                0.498915                0.497508
1                       219.096076                0.400591               -0.618040                0.496309                0.499643
2                       218.664259                0.603083               0.180274                0.500595                0.495572
