Group_Number_idendity         Temp(K)          vx(m/s)           vy(m/s)          position_x(m)       position_y(m) 
0                       219.658556                -0.315547               1.749308                0.499783                0.503172
1                       219.265377                1.343823               -0.315293                0.500471                0.499273
2                       218.065524                0.065939               -1.307210                0.499541                0.499942
