Group_Number_idendity         Temp(K)          vx(m/s)           vy(m/s)          position_x(m)       position_y(m) 
0                       219.240392                -0.241559               -0.324531                0.501833                0.496618
1                       218.645036                0.097615               -0.278144                0.497605                0.499794
2                       219.104759                1.238158               0.729480                0.498105                0.498438
