Group_Number_idendity         Temp(K)          vx(m/s)           vy(m/s)          position_x(m)       position_y(m) 
0                       170.873574                2.215023               1.118765                0.501997                0.500453
1                       215.398226                -0.880211               -1.302904                0.497504                0.499624
2                       270.709916                -0.240597               0.310943                0.497760                0.501643
