Group_Number_idendity         Temp(K)          vx(m/s)           vy(m/s)          position_x(m)       position_y(m) 
0                       218.908393                0.611596               -0.315488                0.501321                0.500310
1                       218.919068                0.592307               0.096328                0.501810                0.500841
2                       219.167058                -0.109688               0.345965                0.498386                0.499202
