Group_Number_idendity         Temp(K)          vx(m/s)           vy(m/s)          position_x(m)       position_y(m) 
0                       218.917312                1.925263               -0.449047                0.499022                0.499531
1                       220.829900                -0.539364               0.895888                0.500175                0.499697
2                       217.239771                -0.291684               -0.320036                0.500668                0.499041
