Group_Number_idendity         Temp(K)          vx(m/s)           vy(m/s)          position_x(m)       position_y(m) 
0                       218.928566                0.381553               0.198542                0.497761                0.500482
1                       219.544035                0.284216               0.489657                0.500018                0.501241
2                       218.522061                0.428446               -0.561394                0.498406                0.499707
