Group_Number_idendity         Temp(K)          vx(m/s)           vy(m/s)          position_x(m)       position_y(m) 
0                       181.600937                1.826532               1.164949                0.502124                0.500980
1                       217.336032                0.049241               -1.238880                0.499865                0.497621
2                       258.050378                -0.781558               0.200736                0.500021                0.501003
